X.locale,Address.AddressLine1,Address.AddressLine2,Address.City,Address.CountryName,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.Latitude,Address.Longitude,Address.PostalCode,Address.Subdivision,AlternateIdentifier.ID,ID,IsDaylightSavingsTimeRecognized,LocationMilestones.LastRemodelDate,LocationMilestones.OpenDate,Market,Name,OperatingHours..timeFormat,Store.StoreDistrictID,Store.StoreGroupID,Store.StoreRegionID,SubTypeDescription,TimeZone.TimeZoneCode,TimeZone.TimeZoneDescription,TimeZone.TimeZoneOffset.OffsetCode,TimeZone.TimeZoneOffset.OffsetHours,TypeCode,PhoneNumber,FaxNumber,BeginTime.MF,Is24Hours.MF,IsOpen.MF,Summary.MF,ThruTime.MF,BeginTime.Sat,Is24Hours.Sat,IsOpen.Sat,Summary.Sat,ThruTime.Sat,BeginTime.Sun,Is24Hours.Sun,IsOpen.Sun,Summary.Sun,ThruTime.Sun,AllCapability
en-US,15 McKenna Rd,,Arden,United States,Buncombe,"15 McKenna Rd, Arden, NC 28704-9201",NEC I-26 & Airport Rd,35.448714,-82.535898,28704-9201,NC,T2011,2011,TRUE,2012-06-21T12:00:00,2005-07-20T12:00:00,RG3,Asheville South,12-hour,362,395,300,,EST,Eastern Std Time,UTC,-5,STR,(828) 681-0341,(828) 974-3269,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,8199 Warren H Abernathy Pkwy,,Spartanburg,United States,Spartanburg,"8199 Warren H Abernathy Pkwy, Spartanburg, SC 29301-2452",SEC US 29 & Hadden Heights Rd,34.934124,-82.009115,29301-2452,SC,T1349,1349,TRUE,2012-06-21T12:00:00,2001-07-25T12:00:00,ESE,Spartanburg,12-hour,337,395,300,,EST,Eastern Std Time,UTC,-5,STR,(864) 574-1211,(864) 345-6000,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Wine & Beer Available']"
en-US,115 River Hills Rd,,Asheville,United States,Buncombe,"115 River Hills Rd, Asheville, NC 28805-2550",SWC S Tunnel Rd & SwannanoaRd,35.57295,-82.522312,28805-2550,NC,T1807,1807,TRUE,2012-03-22T12:00:00,2003-07-23T12:00:00,RG3,Asheville,12-hour,362,395,300,,EST,Eastern Std Time,UTC,-5,STR,(828) 298-1262,(828) 333-9991,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Wine & Beer Available']"
en-US,93 Stonebrook Pl,,Jackson,United States,Madison,"93 Stonebrook Pl, Jackson, TN 38305-3637",SWC Stonebrook Pl & US 45 Byp,35.686565,-88.857722,38305-3637,TN,T0921,921,TRUE,2004-04-11T12:00:00,1994-10-05T12:00:00,ESE,Jackson,12-hour,332,394,300,,CST,Central Std Time,UTC,-6,STR,(731) 664-3848,(731) 256-3707,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Mobile Kiosk', 'Starbucks']"
en-US,325 New Byhalia Rd,,Collierville,United States,Shelby,"325 New Byhalia Rd, Collierville, TN 38017-3705",NWC New Byhalia Rd & Poplar Ave,35.050644,-89.690385,38017-3705,TN,T1907,1907,TRUE,2010-09-09T12:00:00,2004-07-21T12:00:00,ESE,Collierville,12-hour,332,394,300,,CST,Central Std Time,UTC,-6,STR,(901) 860-0000,(901) 471-2051,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,9235 Poplar Ave,,Germantown,United States,Shelby,"9235 Poplar Ave, Germantown, TN 38138-7903",SEC Hwy 72 & Forest Hill-Irene,35.065207,-89.755729,38138-7903,TN,T0682,682,TRUE,2010-07-22T12:00:00,1991-10-09T12:00:00,ESE,Germantown,12-hour,332,394,300,,CST,Central Std Time,UTC,-6,STR,(901) 756-6011,(901) 251-4411,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'CVS pharmacy', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,475 N Germantown Pkwy,,Cordova,United States,Shelby,"475 N Germantown Pkwy, Cordova, TN 38018-6209",SWC N Germantown Pkwy & Trinity Rd,35.138077,-89.798065,38018-6209,TN,T1844,1844,TRUE,,2003-10-08T12:00:00,ESE,Cordova,12-hour,332,394,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(901) 248-0200,(901) 251-0368,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'Beer Available', 'CVS pharmacy', 'Café', 'Deli', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target']"
en-US,5150 Goodman Rd,,Olive Branch,United States,DeSoto,"5150 Goodman Rd, Olive Branch, MS 38654-7903",NEC Goodman Rd & Pleasant Hill Rd,34.964928,-89.898693,38654-7903,MS,T2442,2442,TRUE,2010-06-03T12:00:00,2008-07-23T12:00:00,RG3,Olive Branch West,12-hour,332,394,300,,CST,Central Std Time,UTC,-6,STR,(662) 892-3031,(662) 892-3041,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,7989 US Highway 64,,Memphis,United States,Shelby,"7989 US Highway 64, Memphis, TN 38133-4007",SWC Hwy 64 & Germantown Rd,35.203464,-89.796608,38133-4007,TN,T1030,1030,TRUE,2010-09-09T12:00:00,1996-07-24T12:00:00,ESE,Memphis NE,12-hour,332,394,300,,CST,Central Std Time,UTC,-6,STR,(901) 383-1649,(901) 251-5411,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,5959 Poplar Ave,,Memphis,United States,Shelby,"5959 Poplar Ave, Memphis, TN 38119-3938",SEC I-240 & Poplar Ave,35.101357,-89.862978,38119-3938,TN,T2474,2474,TRUE,,2009-03-04T12:00:00,ESE,Memphis East,12-hour,332,394,300,,CST,Central Std Time,UTC,-6,STR,(901) 261-5079,(901) 261-5089,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks']"
en-US,2823 Wilma Rudolph Blvd,,Clarksville,United States,Montgomery,"2823 Wilma Rudolph Blvd, Clarksville, TN 37040-5002",NEC Dunlop & US 79,36.586754,-87.292082,37040-5002,TN,T0959,959,TRUE,2016-06-23T12:00:00,1995-03-08T12:00:00,ESE,Clarksville,12-hour,333,394,300,,CST,Central Std Time,UTC,-6,STR,(931) 645-8007,(931) 241-4524,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'Café']"
en-US,601 Colonial Rd,,Memphis,United States,Shelby,"601 Colonial Rd, Memphis, TN 38117-5132",SWC Colonial Rd & Poplar Ave,35.113176,-89.90362,38117-5132,TN,T0090,90,TRUE,2010-10-14T12:00:00,1980-07-29T12:00:00,ESE,Memphis Central,12-hour,332,394,300,,CST,Central Std Time,UTC,-6,STR,(901) 685-9240,(901) 251-5421,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,7255 Interstate Dr,,Horn Lake,United States,DeSoto,"7255 Interstate Dr, Horn Lake, MS 38637-1410",NWC I-55 & Goodman Rd,34.965723,-90.00456,38637-1410,MS,T1169,1169,TRUE,2004-10-03T12:00:00,1999-03-03T12:00:00,RG3,Horn Lake,12-hour,332,394,300,,CST,Central Std Time,UTC,-6,STR,(662) 349-1585,(662) 470-2709,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'Café']"
en-US,160 American Ave,,Bowling Green,United States,Warren,"160 American Ave, Bowling Green, KY 42104-6378",SWC Cambell Ln & US 231,36.949291,-86.43625,42104-6378,KY,T0958,958,TRUE,2016-06-23T12:00:00,1995-03-08T12:00:00,RG4,Bowling Green,12-hour,333,394,300,,CST,Central Std Time,UTC,-6,STR,(270) 842-0013,(270) 392-3916,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,
en-US,170 Promenade Blvd,,Flowood,United States,Rankin,"170 Promenade Blvd, Flowood, MS 39232-8017",NEC Old Fannin Rd & Hwy 25,32.343338,-90.060623,39232-8017,MS,T1920,1920,TRUE,2013-06-27T12:00:00,2004-10-06T12:00:00,RG3,Flowood,12-hour,331,393,300,,CST,Central Std Time,UTC,-6,STR,(601) 919-1415,(601) 718-2929,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,6365 I 55 N,,Jackson,United States,Hinds,"6365 I 55 N, Jackson, MS 39213-9742",SWC I-55 & East County Line Rd,32.39856,-90.147817,39213-9742,MS,T0754,754,TRUE,2013-03-21T12:00:00,1995-10-04T12:00:00,RG3,North Jackson,12-hour,331,393,300,,CST,Central Std Time,UTC,-6,STR,(601) 956-1150,(601) 718-3578,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,3000 E Highland Dr,Ste A,Jonesboro,United States,Craighead,"3000 E Highland Dr, Jonesboro, AR 72401-6321",NEC E Highland Dr & US 49,35.822936,-90.666448,72401-6321,AR,T1919,1919,TRUE,2014-07-06T12:00:00,2005-10-05T12:00:00,BTC,Jonesboro,12-hour,167,194,100,,CST,Central Std Time,UTC,-6,STR,(870) 934-9661,(870) 819-3709,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,6143 U S Highway 98,Ste 80,Hattiesburg,United States,Lamar,"6143 U S Highway 98, Hattiesburg, MS 39402-8533",NWC US 98 & Weathersby Dr N,31.323514,-89.385061,39402-8533,MS,T2055,2055,TRUE,2014-07-06T12:00:00,2005-10-05T12:00:00,RG3,Hattiesburg,12-hour,331,393,300,,CST,Central Std Time,UTC,-6,STR,(601) 261-5298,(601) 329-2476,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,5151 Frederica St,,Owensboro,United States,Daviess,"5151 Frederica St, Owensboro, KY 42301-7443",SEC US 431 & Southtown Blvd,37.717488,-87.122615,42301-7443,KY,T0757,757,TRUE,2006-10-19T12:00:00,1997-03-05T12:00:00,RG4,Owensboro,12-hour,140,190,100,,CST,Central Std Time,UTC,-6,STR,(270) 686-7033,(270) 297-9562,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Mobile Kiosk', 'Starbucks']"
en-US,1631 Ring Rd,,Elizabethtown,United States,Hardin,"1631 Ring Rd, Elizabethtown, KY 42701-5470",SWC Ring Rd & Gloria Dei Dr,37.728429,-85.880339,42701-5470,KY,T0779,779,TRUE,2017-04-13T12:00:00,1996-03-06T12:00:00,RG4,Elizabethtown,12-hour,168,190,100,,EST,Eastern Std Time,UTC,-5,STR,(270) 769-6402,(270) 506-5266,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Café', 'Starbucks']"
en-US,3867 Promenade Pkwy,,D'iberville,United States,Harrison,"3867 Promenade Pkwy, D'iberville, MS 39540-5363",NWC I-10 & I-110,30.454942,-88.899895,39540-5363,MS,T2485,2485,TRUE,,2009-10-07T12:00:00,RG3,D'Iberville,12-hour,359,393,300,,CST,Central Std Time,UTC,-6,STR,(228) 233-3301,(228) 233-3311,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,69320 Highway 21,,Covington,United States,St. Tammany Parish,"69320 Highway 21, Covington, LA 70433-7220",SEC LA Hwy 21 & I-12,30.442442,-90.14066,70433-7220,LA,T1876,1876,TRUE,2011-03-24T12:00:00,2004-03-03T12:00:00,RG3,Covington,12-hour,331,393,300,,CST,Central Std Time,UTC,-6,STR,(985) 871-7093,(985) 590-6524,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2030 Hammond Square Dr,,Hammond,United States,Tangipahoa Parish,"2030 Hammond Square Dr, Hammond, LA 70403-6156",NWC I-12 & US Hwy 51/SW Railroad Ave,30.480532,-90.461589,70403-6156,LA,T2531,2531,TRUE,,2009-07-22T12:00:00,RG3,Hammond,12-hour,331,393,300,,CST,Central Std Time,UTC,-6,STR,(985) 277-3203,(985) 277-3212,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,4103 Pecanland Mall Dr,,Monroe,United States,Ouachita Parish,"4103 Pecanland Mall Dr, Monroe, LA 71203-7009",NWC I-20 & Pecanland Rd,32.499827,-92.070689,71203-7009,LA,T1469,1469,TRUE,2017-03-30T12:00:00,2002-07-24T12:00:00,RG3,Monroe,12-hour,353,392,300,,CST,Central Std Time,UTC,-6,STR,(318) 361-3781,(318) 537-8842,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Café', 'Drive Up', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,4500 Veterans Memorial Blvd,,Metairie,United States,Jefferson Parish,"4500 Veterans Memorial Blvd, Metairie, LA 70006-5330",NEC I-10 & Clearview Pkwy,30.002898,-90.184112,70006-5330,LA,T1449,1449,TRUE,2009-10-15T12:00:00,2002-07-24T12:00:00,RG3,Metairie,12-hour,331,393,300,,CST,Central Std Time,UTC,-6,STR,(504) 888-2184,(504) 218-1768,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['CVS pharmacy', 'Café', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Wine, Beer, & Spirits Available']"
en-US,1401 W Esplanade Ave,Ste 200,Kenner,United States,Jefferson Parish,"1401 W Esplanade Ave, Kenner, LA 70065-2845",SEC W Esplande Ave & Cattle Farm Rd,30.017065,-90.247514,70065-2845,LA,T2534,2534,TRUE,,2011-07-20T12:00:00,RG3,Kenner,12-hour,331,393,300,,CST,Central Std Time,UTC,-6,STR,(504) 617-4859,(504) 617-4869,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,1731 Manhattan Blvd,,Harvey,United States,Jefferson Parish,"1731 Manhattan Blvd, Harvey, LA 70058-3409",SEC Manhattan Blvd & Gretna Blvd,29.889547,-90.053431,70058-3409,LA,T1451,1451,TRUE,2011-07-21T12:00:00,2002-07-24T12:00:00,RG3,Harvey,12-hour,331,393,300,,CST,Central Std Time,UTC,-6,STR,(504) 227-2014,(504) 218-1515,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Café', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Wine, Beer, & Spirits Available']"
en-US,2001 Millerville Rd,,Baton Rouge,United States,East Baton Rouge Parish,"2001 Millerville Rd, Baton Rouge, LA 70816-1408",NEC I-12 & Millerville Rd,30.441249,-91.022367,70816-1408,LA,T2089,2089,TRUE,2017-10-15T12:00:00,2005-10-05T12:00:00,RG3,Baton Rouge East,12-hour,353,392,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(225) 272-4275,(225) 663-7397,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Super Target', 'Wine, Beer, & Spirits Available']"
en-US,6885 Siegen Ln,,Baton Rouge,United States,East Baton Rouge Parish,"6885 Siegen Ln, Baton Rouge, LA 70809-4528",SEC Siegen Ln & I-10,30.384458,-91.061331,70809-4528,LA,T1369,1369,TRUE,2014-07-06T12:00:00,2001-10-10T12:00:00,RG3,Baton Rouge Siegen,12-hour,353,392,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(225) 293-0984,(225) 663-5114,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Café', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Super Target', 'Wine, Beer, & Spirits Available']"
en-US,6625 E Lloyd Expy,,Evansville,United States,Vanderburgh,"6625 E Lloyd Expy, Evansville, IN 47715-2757",SEC Lloyd Exprwy & Burkhardt,37.975406,-87.470714,47715-2757,IN,T1481,1481,TRUE,2011-03-24T12:00:00,2002-07-24T12:00:00,RG4,Evansville,12-hour,140,190,100,,CST,Central Std Time,UTC,-6,STR,(812) 402-8500,(812) 774-9863,07:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,07:00:00,FALSE,TRUE,7:00 a.m.-12:00 a.m.,00:00:00,07:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,"['CVS pharmacy', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,4000 1st Ave,,Evansville,United States,Vanderburgh,"4000 1st Ave, Evansville, IN 47710-3614",NWC 1st Ave & Buena Vista Rd,38.015727,-87.576467,47710-3614,IN,T0108,108,TRUE,2011-07-21T12:00:00,1980-09-06T12:00:00,RG4,Evansville North,12-hour,140,190,100,,CST,Central Std Time,UTC,-6,STR,(812) 426-2218,(812) 774-9893,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Wine, Beer, & Spirits Available']"
en-US,202 Siemers Dr,,Cape Girardeau,United States,Cape Girardeau,"202 Siemers Dr, Cape Girardeau, MO 63701-8419",SWC I-55 & Missouri Rte K,37.299212,-89.580194,63701-8419,MO,T0992,992,TRUE,2006-10-19T12:00:00,1995-07-19T12:00:00,RG1,Cape Girardeau,12-hour,117,194,100,,CST,Central Std Time,UTC,-6,STR,(573) 339-1778,(573) 290-3565,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,7311 Jefferson Blvd,,Louisville,United States,Jefferson,"7311 Jefferson Blvd, Louisville, KY 40219-6178",NEC SR 1065 & Jefferson Blvd,38.145684,-85.672642,40219-6178,KY,T1513,1513,TRUE,2011-10-06T12:00:00,2003-07-23T12:00:00,RG4,Louisville Jefferson Pavilion,12-hour,168,190,100,,EST,Eastern Std Time,UTC,-5,STR,(502) 964-1053,(502) 653-6776,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk']"
en-US,3000 W Deyoung St,,Marion,United States,Williamson,"3000 W Deyoung St, Marion, IL 62959-5553",NWC Hwy 13 & Williamson Co Pkwy,37.749039,-88.979309,62959-5553,IL,T0674,674,TRUE,2012-06-21T12:00:00,1991-10-09T12:00:00,EMW,Marion,12-hour,117,194,100,,CST,Central Std Time,UTC,-6,STR,(618) 997-8174,,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,3600 Mall Rd,,Louisville,United States,Jefferson,"3600 Mall Rd, Louisville, KY 40218-5403",SWC Bardstown Rd & Bashford Manor,38.198329,-85.670463,40218-5403,KY,T1479,1479,TRUE,2011-07-21T12:00:00,2002-10-09T12:00:00,RG4,Bashford Manor,12-hour,168,190,100,,EST,Eastern Std Time,UTC,-5,STR,(502) 456-6768,(502) 653-6183,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
